Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2000-03-09,22.890077590942386,5.950748920440674,,30.625,,1.0852853059768677,19.39307975769043,29.0625,,29.78951072692871
2000-03-10,23.04916572570801,5.891242504119872,,30.75,,1.075888991355896,20.665266036987305,26.0,,28.77927398681641
2000-03-13,22.34214210510254,5.819833755493164,,28.3125,,1.0195106267929075,20.38600730895996,25.75,,28.77927398681641
2000-03-14,22.377485275268555,5.926949501037598,,26.34375,,1.0430016517639158,20.21534919738769,24.0,,28.33576202392578
2000-03-15,23.331972122192386,6.188779830932617,,22.875,,0.9772267937660216,20.74283790588379,24.625,,29.321348190307614
2000-03-16,24.905118942260746,6.569629192352295,,23.0,,0.9772267937660216,23.44235420227051,24.59375,,31.58821105957031
2000-03-17,24.286466598510746,6.379204750061035,,25.75,,0.9842740893363952,21.766796112060547,25.0,,30.701173782348636
2000-03-20,24.604631423950195,6.450613975524902,,23.0,,1.0148123502731323,21.70473289489746,26.875,,30.30693626403809
2000-03-21,25.57679557800293,6.41491174697876,,24.25,,1.0101140737533572,22.759714126586914,27.40625,,29.419904708862305
2000-03-22,24.321821212768555,6.533924102783202,,27.125,,1.0054159164428709,25.31960678100586,28.75,,28.45895576477051
2000-03-23,24.604631423950195,6.438711643218994,,25.3125,,0.9678303003311156,26.45864295959473,27.6875,,29.09959602355957
2000-03-24,25.70052146911621,6.4030089378356925,,24.0625,,1.024208664894104,26.862119674682614,27.0,,29.86342811584473
2000-03-27,25.06420707702637,6.33159875869751,,22.5625,,0.986623227596283,28.21220970153809,27.09375,,29.29671669006348
2000-03-28,25.134904861450195,6.450613975524902,,23.0,,0.9913212656974792,27.59147834777832,27.5625,,28.705358505249023
2000-03-29,24.781381607055664,6.64103889465332,,21.96875,,0.986623227596283,27.65355110168457,27.375,,29.7155876159668
2000-03-30,25.170255661010746,6.7600531578063965,,19.0625,,0.9678303003311156,26.613828659057614,30.0,,31.391098022460934
2000-03-31,25.046520233154297,6.700547695159912,,20.25,,0.906753659248352,27.638029098510746,29.5,,31.04613494873047
2000-04-03,25.98333168029785,7.045689582824707,,19.125,,0.8362804651260376,26.21035003662109,30.4375,,30.701173782348636
2000-04-04,26.283809661865234,7.509848594665527,,18.6875,,0.798694908618927,25.263734817504886,30.5625,,29.29671669006348
2000-04-05,25.771224975585934,7.069490909576416,,18.125,,0.8033931255340576,26.613828659057614,34.1875,,29.78951072692871
2000-04-06,26.40755844116211,7.200406551361084,,20.75,,0.831582248210907,28.46050262451172,35.5,,29.81414031982422
2000-04-07,25.912628173828125,6.974282741546631,,20.0,,0.6060684323310852,31.036531448364254,37.75,,30.356216430664066
2000-04-10,26.23078727722168,7.057591438293457,,20.125,,0.6060684323310852,29.09675025939941,37.75,,31.317169189453125
2000-04-11,26.9908447265625,7.248016834259032,,19.4375,,0.5285480618476868,29.67092323303223,35.3125,,30.750469207763672
2000-04-12,26.761075973510746,7.6304030418396,,16.75,,0.5215008258819579,27.82425308227539,38.0,,30.18373680114746
2000-04-13,26.79641914367676,7.546153545379639,,16.5625,,0.5168025493621826,28.19669342041016,35.5,,30.13446617126465
2000-04-14,25.68285751342773,7.088815212249756,,15.0,,0.4886133968830109,24.28608512878418,33.0,,29.124231338500977
2000-04-17,25.417707443237305,7.257308483123778,,13.875,,0.4792169034481049,28.13461303710937,36.3125,,29.29671669006348
2000-04-18,25.417707443237305,7.353589057922362,,16.03125,,0.4745187163352966,29.05019187927246,39.5,,30.356216430664066
2000-04-19,25.57679557800293,7.389693737030028,,16.75,,0.4674713909626007,27.96391868591309,37.625,,31.317169189453125
2000-04-20,26.08938217163086,7.558189392089844,,17.71875,,0.5027079582214355,27.96391868591309,39.125,,33.953636169433594
2000-04-24,27.53879547119141,7.7146501541137695,,16.9375,,0.4933116137981415,26.00861167907715,40.5,,33.04196548461914
2000-04-25,26.53129005432129,7.654472351074219,,16.8125,,0.5191516280174255,29.79507064819336,43.75,,32.795562744140625
2000-04-26,25.152568817138672,7.5100483894348145,,17.375,,0.5015333890914917,28.5225772857666,41.125,,33.70724105834961
2000-04-27,24.728349685668945,7.5100483894348145,,17.0,,0.5074061751365662,30.64857482910156,42.625,,33.28835678100586
2000-04-28,24.498573303222656,7.401731491088867,,18.5625,,0.469820499420166,30.02784538269043,43.75,,35.456661224365234
2000-05-01,24.58694839477539,7.329519271850586,,17.34375,,0.469820499420166,32.448699951171875,44.1875,,34.643543243408196
2000-05-02,24.58694839477539,7.353589057922362,,17.375,,0.512104332447052,28.67775917053223,44.75,,33.51012420654297
2000-05-03,24.268787384033203,7.245273113250732,,17.625,,0.4956606328487396,27.99495506286621,43.875,,33.731868743896484
2000-05-04,24.16274261474609,7.1730613708496085,,19.625,,0.5191516280174255,28.289796829223636,45.0,,33.55940628051758
2000-05-05,24.516244888305664,7.305448055267334,,21.4375,,0.5543882250785828,29.717477798461914,46.0,,33.904354095458984
2000-05-08,24.69300651550293,7.4739460945129395,,21.875,,0.5637845993041992,27.15696907043457,44.375,,32.00707626342773
2000-05-09,24.321821212768555,7.5100483894348145,,20.5,,0.5473409295082092,27.88632392883301,41.75,,31.120052337646484
2000-05-10,24.30414581298828,7.425804615020753,,20.125,,0.4604241251945496,26.365537643432614,39.96875,,29.02566909790039
2000-05-11,24.30414581298828,7.281376361846924,,20.15625,,0.5074061751365662,26.908676147460934,43.875,,29.321348190307614
2000-05-12,24.00364875793457,7.124916076660156,,19.8125,,0.5168025493621826,26.862119674682614,42.84375,,30.84902381896973
2000-05-15,24.30414581298828,7.498013496398926,,19.9375,,0.5485154390335083,27.31214904785156,42.75,,32.37668991088867
2000-05-16,25.47073745727539,7.43783712387085,,19.59375,,0.5355953574180603,30.7572078704834,44.25,,31.80996131896973
2000-05-17,25.21217155456543,7.425804615020753,,19.0625,,0.5261989235877991,29.87265968322754,42.5,,32.35204696655273
2000-05-18,24.94357681274414,7.810933589935303,,20.125,,0.5027079582214355,28.55361175537109,43.25,,32.524524688720696
2000-05-19,24.20941925048828,8.003498077392576,,19.875,,0.5074061751365662,27.20352554321289,41.90625,,32.647716522216804
2000-05-22,24.11988067626953,8.232169151306152,,19.375,,0.4604241251945496,27.234561920166016,40.25,,32.91876602172852
2000-05-23,24.101970672607425,8.232169151306152,,19.21875,,0.4721695482730866,27.04833602905273,37.75,,33.04196548461914
2000-05-24,25.265892028808594,8.370576858520508,,19.7421875,,0.4886133968830109,26.35001564025879,36.34375,,32.302757263183594
2000-05-25,24.33476257324219,8.232169151306152,,20.25,,0.4745187163352966,25.9465389251709,35.3125,,32.96804428100586
2000-05-26,24.0661678314209,8.027567863464355,,19.4375,,0.4604241251945496,25.527545928955078,37.0,,33.87970733642578
2000-05-30,24.388484954833984,7.919248580932617,,18.90625,,0.4792169034481049,28.94156837463379,43.0,,34.05218505859375
2000-05-31,24.56753349304199,7.835002899169923,,19.125,,0.4651222825050354,27.948394775390625,40.875,,34.39714813232422
2000-06-01,24.316858291625977,7.871111392974853,,19.46875,,0.4651222825050354,29.42263603210449,42.0,,35.234901428222656
2000-06-02,24.155691146850586,7.534121990203857,,20.25,,0.5308972001075745,31.036531448364254,45.0625,,36.26976776123047
2000-06-05,24.370569229125977,7.654472351074219,,20.5,,0.5168025493621826,31.95211410522461,45.5625,,34.594284057617195
2000-06-06,23.582691192626953,7.738719940185548,,20.4375,,0.5027079582214355,28.724313735961914,45.125,,35.481285095214844
2000-06-07,23.42153167724609,7.738719940185548,,19.9375,,0.4980098307132721,28.382915496826172,43.5,,36.46690368652344
2000-06-08,23.42153167724609,7.822969913482666,,19.625,,0.5027079582214355,29.39159774780273,43.5625,,37.20608901977539
2000-06-09,23.475250244140625,7.8590736389160165,,20.21875,,0.4933116137981415,29.965768814086914,44.375,,37.846717834472656
2000-06-12,23.48420333862305,7.762790203094482,,19.90625,,0.4745187163352966,30.10543632507324,42.75,,37.698875427246094
2000-06-13,23.45733070373535,7.907213687896728,,18.5625,,0.4662968218326569,31.57967185974121,44.0,,38.53662490844727
2000-06-14,24.11988067626953,8.087740898132324,,18.5,,0.4674713909626007,30.26062393188477,41.875,,34.44641876220703
2000-06-15,24.76451301574707,8.256239891052246,,17.0625,,0.4651222825050354,30.97445869445801,41.4375,,35.67841339111328
2000-06-16,24.191503524780273,8.171994209289549,,18.0625,,0.4604241251945496,29.85714340209961,41.25,,36.46690368652344
2000-06-19,23.922910690307614,8.196063041687013,,17.6875,,0.469820499420166,31.62622833251953,45.90625,,35.7769775390625
2000-06-20,23.54687309265137,8.051640510559082,,16.8125,,0.4604241251945496,32.58835220336914,45.625,,35.38273620605469
2000-06-21,24.710783004760746,8.003498077392576,,18.0,,0.4580749273300171,31.98314476013184,47.5,,34.889949798583984
2000-06-22,24.65707015991211,7.8590736389160165,,17.875,,0.453376829624176,30.05888366699219,45.625,,33.312999725341804
2000-06-23,24.191503524780273,7.786863803863525,,17.09375,,0.4416312575340271,29.236412048339844,43.875,,32.22883987426758
2000-06-26,24.49591636657715,7.907213687896728,,17.0,,0.469820499420166,30.958940505981445,43.625,,36.31904220581055
2000-06-27,24.818227767944336,8.003498077392576,,14.71875,,0.469820499420166,29.314006805419922,42.125,,35.97409439086914
2000-06-28,24.66156005859375,8.190045356750487,,15.5625,,0.4557258486747742,30.98998069763184,40.34375,,36.65168762207031
2000-06-29,24.51382255554199,8.063673973083496,,16.125,,0.4251875579357147,30.85031509399414,38.125,,35.087066650390625
2000-06-30,23.779659271240234,8.581191062927246,,15.375,,0.4886133968830109,32.284481048583984,38.625,,35.97409439086914
2000-07-03,24.08407211303711,8.533051490783691,,16.75,,0.4839151501655578,31.75676727294922,42.125,,37.05824279785156
2000-07-05,25.35541915893555,8.581191062927246,,17.59375,,0.4792169034481049,31.71020126342773,37.625,,37.00896835327149
2000-07-06,24.80032157897949,8.436769485473633,,17.5,,0.4886133968830109,33.51068115234375,38.75,,36.41760635375977
2000-07-07,24.67497062683105,8.340489387512207,,18.0625,,0.5426426529884338,34.11600875854492,41.0,,37.846717834472656
2000-07-10,24.97939300537109,8.280311584472656,,18.59375,,0.5919738411903381,33.619335174560554,42.5,,38.83231735229492
2000-07-11,25.48076438903809,8.280311584472656,,20.15625,,0.5590864419937134,34.33330535888672,41.75,,39.17726516723633
2000-07-12,25.80307197570801,8.617879867553711,,21.5,,0.596671998500824,34.89208221435547,42.15625,,39.81790542602539
2000-07-13,25.65982437133789,8.484176635742188,,21.96875,,0.5825773477554321,34.24018096923828,42.75,,41.9862060546875
2000-07-14,25.17635154724121,8.265386581420897,,22.8125,,0.6342576146125793,33.82110977172852,45.0,,39.71934127807617
2000-07-17,24.997295379638672,8.265386581420897,,23.9375,,0.6577486991882324,33.54172897338867,45.625,,42.57755661010742
2000-07-18,25.21217155456543,8.155988693237305,,21.96875,,0.671843409538269,32.517318725585945,45.5,,41.34557723999024
2000-07-19,24.78241539001465,7.997975826263428,,22.25,,0.6389557719230652,32.26897430419922,45.125,,39.965736389160156
2000-07-20,24.78241539001465,7.997975826263428,,22.28125,,0.6483522653579712,34.084976196289055,43.0625,,41.69053649902344
2000-07-21,24.746604919433594,7.852116584777832,,22.5,,0.6342576146125793,33.44858932495117,40.0625,,41.19772720336914
2000-07-24,25.51658058166504,7.925045490264893,,21.0625,,0.6295595169067383,31.08934783935547,39.0,,41.29628372192383
2000-07-25,25.301700592041016,7.7305665016174325,,22.53125,,0.6248611807823181,31.50842666625977,39.375,,42.13404083251953
2000-07-26,25.37332534790039,7.75487756729126,,23.71875,,0.620163083076477,30.778919219970703,38.09375,,40.803504943847656
2000-07-27,25.498666763305664,7.779190063476562,,22.0,,0.6507014036178589,28.18684005737305,35.0,,41.54267883300781
2000-07-28,26.07168006896973,8.070907592773438,,20.046875,,0.6389557719230652,27.65911674499512,35.5,,40.16285705566406
2000-07-31,25.80307197570801,8.070907592773438,,19.875,,0.6577486991882324,28.4351806640625,36.0,,42.13404083251953
2000-08-01,25.606111526489254,8.204607963562013,,20.0,,0.6624468564987183,28.41967010498047,33.875,,43.95738983154297
2000-08-02,25.856786727905273,8.314005851745605,,19.5,,0.6671450734138489,28.88530731201172,31.25,,42.922523498535156
2000-08-03,25.76725959777832,8.350472450256348,,19.625,,0.7658073902130127,28.24892997741699,32.75,,41.54267883300781
2000-08-04,25.78517723083496,8.168142318725586,,21.0,,0.7892985343933105,28.993953704833984,31.375,,41.64123916625977
2000-08-07,26.035858154296875,7.864271640777588,,20.09375,,0.8268841505050659,30.313276290893555,32.5,,43.13195419311523
2000-08-08,26.179119110107425,7.815652847290039,,20.21875,,0.831582248210907,30.158058166503906,30.625,,45.5343246459961
2000-08-09,26.50143051147461,7.694103717803955,,19.6875,,0.9772267937660216,28.88530731201172,30.875,,43.84650421142578
2000-08-10,27.18187713623047,7.888581275939941,,20.15625,,0.8832625150680542,28.01610565185547,28.5,,42.442039489746094
2000-08-11,27.71906661987305,7.961513042449951,,19.8125,,0.8973571062088013,28.69904899597168,28.875,,43.13195419311523
2000-08-14,27.41465187072754,7.815652847290039,,21.1875,,0.9302445650100708,30.20462226867676,31.5,,46.32280349731445
2000-08-15,27.18187713623047,7.815652847290039,,21.0,,0.9490374326705932,29.83211326599121,32.0,,44.84442138671875
2000-08-16,27.09234619140625,7.9372010231018075,,21.15625,,0.9584338068962096,28.792179107666016,32.625,,44.21609878540039
2000-08-17,27.289321899414066,7.961513042449951,,21.4375,,0.981924831867218,31.011737823486328,34.0625,,46.2242431640625
2000-08-18,27.253496170043945,7.815652847290039,,22.5,,0.9725284576416016,30.43744468688965,35.125,,46.32280349731445
2000-08-21,27.19977760314941,8.131682395935059,,23.0,,0.9678303003311156,29.7700252532959,34.09375,,45.23865509033203
2000-08-22,27.59371757507324,8.180299758911133,,23.03125,,0.9913212656974792,30.35984230041504,34.4375,,45.38650512695313
2000-08-23,27.821367263793945,8.095215797424316,,24.21875,,1.0430016517639158,31.306642532348636,34.75,,46.61848068237305
2000-08-24,27.4951229095459,7.961513042449951,,27.5625,,1.0383032560348509,32.16031646728516,34.9375,,46.32280349731445
2000-08-25,27.76699256896973,8.143834114074707,,27.8125,,1.052397847175598,32.005111694335945,34.5,,45.09081649780274
2000-08-28,27.58573913574219,8.411245346069336,,26.125,,1.0430016517639158,32.377613067626946,34.5,,46.47064971923828
2000-08-29,27.44074630737305,8.277542114257812,,27.125,,1.0336050987243652,32.688037872314446,34.75,,46.12567901611328
2000-08-30,27.07825469970703,8.374777793884277,,29.9375,,1.0383032560348509,32.17584609985352,35.0,,48.58966445922852
2000-08-31,26.97403717041016,8.511524200439451,,30.1875,,1.052397847175598,32.284481048583984,37.5,,50.17893600463867
2000-09-01,26.82450294494629,8.411245346069336,,31.3125,,1.0430016517639158,33.603809356689446,37.5,,52.82771682739258
2000-09-05,26.75200080871582,8.301853179931639,,30.0,,1.047699809074402,33.09160614013672,34.75,,51.44788360595703
2000-09-06,27.295753479003906,8.241074562072754,,28.0,,1.0383032560348509,31.663633346557614,32.0,,48.68823623657226
2000-09-07,26.570764541625977,8.399091720581055,,27.375,,1.0500487089157104,34.007362365722656,33.0,,48.39254379272461
2000-09-08,26.08139419555664,8.581414222717285,,28.0625,,1.0899835824966428,33.246826171875,31.875,,48.12152099609375
2000-09-11,25.79139709472656,8.739428520202638,,28.5625,,1.1275691986083984,31.601551055908203,32.25,,50.918128967285156
2000-09-12,25.537654876708984,8.727272987365723,,28.0625,,1.1322674751281738,30.49953651428223,30.5,,51.79284286499024
2000-09-13,25.08454322814941,8.605724334716799,,27.6875,,1.1087764501571655,31.27560234069824,29.0,,51.44788360595703
2000-09-14,24.64954948425293,8.557103157043457,,28.125,,1.122870922088623,31.135906219482425,28.375,,51.98996353149414
2000-09-15,24.685800552368164,9.335023880004883,,27.125,,1.0982054471969604,32.93639373779297,27.75,,53.22195434570313
2000-09-18,24.12392997741699,8.605724334716799,,27.75,,1.0664926767349243,35.26459503173828,26.5,,50.844200134277344
2000-09-19,24.323301315307614,8.459865570068361,,28.59375,,1.047699809074402,37.96532440185547,30.375,,50.16660690307617
2000-09-20,23.70705986022949,8.544951438903809,,29.96875,,1.0899835824966428,39.17599105834961,29.6875,,49.27957534790039
2000-09-21,25.0664176940918,8.946066856384277,,30.75,,1.0899835824966428,38.98971939086914,23.9375,,48.8853530883789
2000-09-22,25.5920352935791,9.432265281677246,,30.71875,,1.0993798971176147,37.142677307128906,26.5,,51.34933471679688
2000-09-25,26.099519729614254,9.335023880004883,,32.25,,1.0946818590164185,36.661521911621094,25.9375,,51.79284286499024
2000-09-26,26.06327247619629,9.04330348968506,,30.71875,,1.0982054471969604,37.57728576660156,24.875,,52.67987060546875
2000-09-27,26.08139419555664,9.091925621032717,,31.5,,0.9490374326705932,36.84777069091797,24.0,,54.515525817871094
2000-09-28,26.570764541625977,9.079767227172852,,32.96875,,1.052397847175598,39.86564254760742,23.625,,53.91186904907226
2000-09-29,26.42577171325684,9.249937057495117,,34.0625,,1.1275691986083984,38.5616340637207,24.0,,54.02272415161133
2000-10-02,26.5888671875,9.322870254516602,,32.75,,1.0430016517639158,40.48659896850586,23.25,,55.68591690063477
2000-10-03,27.259490966796875,9.383645057678224,,32.5,,1.0805871486663818,40.59527206420898,23.6875,,55.39024353027344
2000-10-04,27.69450378417969,9.213479995727539,,31.5,,1.1181728839874268,39.24468612670898,24.5,,53.02482986450195
2000-10-05,27.04200935363769,9.262094497680664,,31.75,,1.1275691986083984,36.885032653808594,23.5,,51.69428253173828
2000-10-06,26.7338809967041,9.322870254516602,,35.0,,1.1181728839874268,36.66770553588867,22.0,,51.05364608764648
2000-10-09,26.60700988769531,9.274247169494627,,35.6875,,1.1087764501571655,37.17999267578125,22.375,,53.22195434570313
2000-10-10,27.005756378173828,9.541656494140623,,36.53125,,1.0852853059768677,35.689697265625,22.75,,54.65105819702149
2000-10-11,27.04200935363769,9.820859909057617,,34.25,,1.0711907148361206,37.42837905883789,23.5,,51.34933471679688
2000-10-12,26.35326194763184,9.75955867767334,,32.125,,1.0195106267929075,32.491744995117195,22.5625,,47.50551986694336
2000-10-13,26.38952445983887,9.857645034790039,,31.875,,1.1181728839874268,36.0467414855957,21.875,,46.32280349731445
2000-10-16,26.7338809967041,9.89442539215088,,33.625,,1.0993798971176147,35.22396850585937,20.375,,46.56920623779297
2000-10-17,26.42577171325684,10.10285758972168,,31.875,,1.047699809074402,33.019554138183594,18.375,,46.47064971923828
2000-10-18,26.42577171325684,10.004773139953613,,31.8125,,1.0711907148361206,32.057079315185554,18.125,,42.676124572753906
2000-10-19,25.809526443481445,9.563387870788574,,32.75,,1.0899835824966428,34.168350219726555,21.8125,,43.90810012817383
2000-10-20,25.30203056335449,9.575639724731444,,32.5,,1.0852853059768677,34.78929901123047,22.125,,45.28792572021485
2000-10-23,26.04513931274414,9.673733711242676,,33.5625,,1.122870922088623,34.91349029541016,21.875,,43.858829498291016
2000-10-24,26.11764335632324,9.661470413208008,,35.75,,1.0711907148361206,33.57843399047852,20.1875,,43.316749572753906
2000-10-25,26.13575553894043,10.090595245361328,,35.75,,1.0383032560348509,33.531856536865234,19.1875,,40.60638046264648
2000-10-26,26.7338809967041,10.017033576965332,,35.0,,1.0383032560348509,35.984649658203125,20.3125,,40.21214294433594
2000-10-27,27.11450958251953,10.139640808105467,,35.125,,1.0195106267929075,37.164459228515625,20.4375,,42.774681091308594
2000-10-30,27.549488067626953,10.593290328979492,,30.0,,1.0899835824966428,34.58748245239258,20.25,,44.05593872070313
2000-10-31,28.02073860168457,10.360337257385254,,29.0,,1.0383032560348509,37.785423278808594,22.625,,44.548744201660156
2000-11-01,27.58573913574219,10.372596740722656,,28.625,,1.0289068222045898,38.37533950805664,23.8125,,47.85046768188477
2000-11-02,27.5313663482666,10.495208740234377,,29.4375,,1.0195106267929075,40.14507293701172,23.75,,47.9983024597168
2000-11-03,27.513246536254886,10.348077774047852,,28.875,,0.9772267937660216,40.08298110961914,23.75,,48.29399108886719
2000-11-06,28.23823356628418,10.323554039001463,,29.0,,1.0336050987243652,41.35594940185547,24.3125,,49.5259780883789
2000-11-07,28.111347198486328,10.262247085571287,,27.625,,1.0336050987243652,40.85918426513672,22.5625,,50.61012268066406
2000-11-08,28.220109939575195,10.299031257629396,,27.125,,1.0054159164428709,39.86564254760742,21.6875,,50.06804656982422
2000-11-09,28.23823356628418,10.274506568908693,,27.28125,,1.0148123502731323,41.32489776611328,21.0,,49.23029708862305
2000-11-10,27.549488067626953,10.31128978729248,,26.3125,,0.95256108045578,38.46848678588867,20.0625,,48.58966445922852
2000-11-13,27.4951229095459,10.053817749023438,,24.125,,0.9302445650100708,35.79835891723633,21.3125,,46.12567901611328
2000-11-14,27.549488067626953,9.980249404907227,,28.265625,,0.9772267937660216,40.5487060546875,21.75,,44.4501838684082
2000-11-15,27.658241271972656,10.446165084838867,,31.6875,,0.9584338068962096,40.33136367797852,21.9375,,44.94297409057617
2000-11-16,27.64010429382324,10.372596740722656,,29.25,,0.9678303003311156,40.48659896850586,20.5625,,45.33720779418945
2000-11-17,27.83949279785156,10.225465774536133,,29.625,,0.9349427819252014,41.10756301879883,20.5625,,46.51992416381836
2000-11-20,27.44074630737305,10.335814476013184,,27.875,,0.8973571062088013,37.75438690185547,20.375,,45.23865509033203
2000-11-21,28.093250274658203,10.568772315979004,,28.984375,,0.88796067237854,39.7414436340332,19.9375,,42.38043975830078
2000-11-22,28.12994956970215,10.507466316223145,,26.625,,0.8362804651260376,35.922542572021484,19.625,,42.82395935058594
2000-11-24,28.12994956970215,10.409379005432127,,27.5,,0.8550734519958496,37.692283630371094,20.8125,,44.05593872070313
2000-11-27,29.139179229736328,10.397120475769043,,27.5,,0.8785644173622131,34.183853149414055,19.0,,44.59801483154297
2000-11-28,29.029083251953125,10.740418434143066,,25.625,,0.9114516973495485,32.181259155273445,17.75,,43.90810012817383
2000-11-29,29.396080017089844,10.936591148376463,,25.625,,0.8362804651260376,31.948406219482425,17.0625,,43.71098327636719
2000-11-30,29.32267951965332,10.801721572875977,,23.3125,,0.779901921749115,31.482685089111328,15.25,,40.90205001831055
2000-12-01,29.24928474426269,10.372596740722656,,23.125,,0.906753659248352,33.438709259033196,15.4375,,40.754207611083984
